subject,trial,choice,reward
142,132,1,1
142,133,1,0
142,134,1,1
142,135,1,1
142,136,1,1
142,137,1,0
142,138,1,1
142,139,1,1
142,140,1,1
144,1,1,0
144,2,0,0
144,3,0,1
144,4,0,1
144,5,0,1
144,6,0,1
144,7,0,0
144,8,0,1
144,9,0,1
144,10,0,1
144,11,0,0
144,12,0,1
144,13,0,1
144,14,0,1
144,15,0,1
144,16,0,1
144,17,0,1
144,18,0,1
144,19,0,1
144,20,0,0
144,21,0,1
144,22,0,1
144,23,0,0
144,24,0,1
144,25,0,1
144,26,0,1
144,27,0,1
144,28,0,1
144,29,0,0
144,30,0,1
144,31,0,1
144,32,0,1
144,33,0,1
144,34,0,0
144,35,0,1
144,36,0,0
144,37,0,1
144,38,0,0
144,39,0,0
144,40,0,0
144,41,0,0
144,42,1,1
144,43,1,1
144,44,1,1
144,45,1,0
144,46,1,1
144,47,1,1
144,48,1,1
144,49,1,0
144,50,1,1
144,51,1,1
144,52,1,1
144,53,1,1
144,54,1,1
144,55,1,0
144,56,1,0
144,57,0,0
144,58,0,1
144,59,0,1
144,60,0,1
144,61,0,1
144,62,0,1
144,63,1,0
144,64,0,1
144,65,0,0
144,66,0,1
144,67,0,1
144,68,0,1
144,69,0,0
144,70,0,1
144,71,0,0
144,72,0,0
144,73,1,1
144,74,1,0
144,75,1,1
144,76,1,1
144,77,1,1
144,78,1,1
144,79,1,1
144,80,1,0
144,81,1,1
144,82,1,1
144,83,1,0
144,84,1,1
144,85,1,1
144,86,1,0
144,87,1,0
144,88,0,0
144,89,1,0
144,90,0,1
144,91,0,1
144,92,0,1
144,93,0,1
144,94,0,0
144,95,0,1
144,96,0,1
144,97,0,1
144,98,0,0
144,99,0,1
144,100,0,1
144,101,0,1
144,102,0,1
144,103,0,1
144,104,0,0
144,105,0,1
144,106,0,1
144,107,0,0
144,108,0,0
144,109,0,0
144,110,1,1
144,111,1,1
144,112,1,0
144,113,1,1
144,114,1,1
144,115,1,1
144,116,1,1
144,117,1,1
144,118,1,0
144,119,1,1
144,120,1,1
144,121,1,1
144,122,1,1
144,123,1,1
144,124,1,1
144,125,1,0
144,126,1,1
144,127,1,0
144,128,1,1
144,129,1,1
144,130,1,1
144,131,1,1
144,132,1,0
144,133,1,1
144,134,1,1
144,135,1,1
144,136,1,1
144,137,1,1
144,138,1,1
144,139,1,1
144,140,1,0
145,1,0,0
145,2,0,1
145,3,0,1
145,4,0,1
145,5,0,1
145,6,0,1
145,7,0,0
145,8,1,0
145,9,1,0
145,10,1,0
145,11,1,1
145,12,1,0
145,13,0,1
145,14,0,1
145,15,0,1
145,16,0,1
145,17,0,1
145,18,0,0
145,19,0,1
145,20,0,1
145,21,0,0
145,22,0,1
145,23,0,1
145,24,0,1
145,25,0,1
145,26,1,1
145,27,0,1
145,28,0,1
145,29,0,1
145,30,1,0
145,31,1,0
145,32,0,1
145,33,0,1
145,34,0,1
145,35,0,0
145,36,0,0
145,37,1,1
145,38,0,0
145,39,1,1
145,40,1,0
145,41,1,1
145,42,1,1
145,43,0,0
145,44,1,0
145,45,1,1
145,46,1,1
145,47,0,0
145,48,1,1
145,49,1,1
145,50,1,0
145,51,1,1
145,52,1,1
145,53,1,1
145,54,1,1
145,55,1,0
145,56,1,0
145,57,1,0
145,58,1,1
145,59,1,0
145,60,0,1
145,61,0,1
145,62,0,1
145,63,0,1
145,64,0,0
145,65,0,1
145,66,0,1
145,67,0,1
145,68,0,0
145,69,0,1
145,70,0,1
145,71,0,0
145,72,0,1
145,73,0,0
145,74,1,1
145,75,1,1
145,76,0,0
145,77,1,0
145,78,0,0
145,79,1,1
145,80,1,1
145,81,1,1
145,82,1,1
145,83,0,0
145,84,1,1
145,85,1,0
145,86,1,0
145,87,1,0
145,88,0,0
145,89,0,1
145,90,0,1
145,91,0,1
145,92,0,1
145,93,0,1
145,94,0,1
145,95,0,0
145,96,0,1
145,97,0,1
145,98,0,1
145,99,0,1
145,100,0,0
145,101,0,1
145,102,0,1
145,103,0,1
145,104,0,1
145,105,0,0
145,106,0,0
145,107,0,0
145,108,1,1
145,109,1,0
145,110,1,1
145,111,1,1
145,112,1,0
145,113,1,1
145,114,1,1
145,115,1,1
145,116,1,0
145,117,1,1
145,118,1,1
145,119,1,1
145,120,1,1
145,121,1,1
145,122,1,0
145,123,1,1
145,124,1,1
145,125,1,1
145,126,1,0
145,127,1,1
145,128,1,1
145,129,1,1
145,130,1,1
145,131,1,0
145,132,1,1
145,133,1,1
145,134,1,1
145,135,1,1
145,136,1,0
145,137,1,1
145,138,1,1
145,139,1,1
145,140,1,1
146,1,1,0
146,2,0,1
146,3,0,1
146,4,0,0
146,5,0,1
146,6,0,0
146,7,0,1
146,8,0,1
146,9,0,1
146,10,0,1
146,11,0,1
146,12,0,1
146,13,0,0
146,14,0,1
146,15,0,1
146,16,0,1
146,17,0,1
146,18,0,0
146,19,0,1
146,20,0,1
146,21,0,1
146,22,0,1
146,23,0,0
146,24,0,1
146,25,0,1
146,26,0,1
146,27,0,0
146,28,0,1
146,29,0,1
146,30,0,1
146,31,0,0
146,32,0,1
146,33,0,1
146,34,0,1
146,35,0,1
146,36,0,0
146,37,0,0
146,38,1,1
146,39,1,0
146,40,1,1
146,41,1,1
146,42,1,1
146,43,1,1
146,44,1,1
146,45,1,0
146,46,1,1
146,47,1,1
146,48,1,1
146,49,1,1
146,50,1,0
146,51,1,1
146,52,1,1
146,53,1,1
146,54,1,0
146,55,1,1
146,56,1,0
146,57,1,0
146,58,0,0
146,59,0,1
146,60,0,1
146,61,0,1
146,62,0,1
146,63,0,0
146,64,0,1
146,65,0,1
146,66,0,1
146,67,0,1
146,68,0,1
146,69,0,1
146,70,0,0
146,71,0,0
146,72,1,1
146,73,1,0
146,74,1,1
146,75,1,1
146,76,1,1
146,77,1,1
146,78,1,1
146,79,1,0
146,80,1,1
146,81,1,1
146,82,1,1
146,83,1,1
146,84,1,0
146,85,1,1
146,86,1,0
146,87,0,1
146,88,0,1
146,89,0,1
146,90,0,0
146,91,0,1
146,92,0,1
146,93,0,0
146,94,0,1
146,95,0,1
146,96,0,1
146,97,0,1
146,98,0,0
146,99,0,1
146,100,0,1
146,101,0,0
146,102,0,1
146,103,0,1
146,104,0,1
146,105,0,1
146,106,0,0
146,107,0,0
146,108,1,0
146,109,1,1
146,110,1,1
146,111,1,1
146,112,1,1
146,113,1,1
146,114,1,1
146,115,1,0
146,116,1,1
146,117,1,0
146,118,0,0
146,119,0,0
146,120,1,1
146,121,1,1
146,122,1,1
146,123,1,0
146,124,1,1
146,125,1,1
146,126,1,1
146,127,1,1
146,128,1,1
146,129,1,0
146,130,1,1
146,131,1,1
146,132,1,1
146,133,1,0
146,134,1,1
146,135,1,1
146,136,1,1
146,137,1,1
146,138,1,0
146,139,0,0
146,140,0,0
148,1,0,1
148,2,1,0
148,3,0,1
148,4,0,1
148,5,0,0
148,6,0,1
148,7,0,1
148,8,0,1
148,9,0,0
148,10,0,1
148,11,0,0
148,12,0,1
148,13,0,1
148,14,0,1
148,15,0,1
148,16,0,1
148,17,0,1
148,18,0,1
148,19,0,1
148,20,0,0
148,21,0,0
148,22,0,1
148,23,0,1
148,24,0,1
148,25,1,0
148,26,0,1
148,27,0,0
148,28,0,1
148,29,0,1
148,30,0,1
148,31,0,0
148,32,0,1
148,33,0,1
148,34,0,1
148,35,0,1
148,36,1,1
148,37,0,0
148,38,0,0
148,39,0,1
148,40,0,0
148,41,0,0
148,42,1,1
148,43,1,1
148,44,1,1
148,45,0,1
148,46,1,1
148,47,1,0
148,48,0,0
148,49,1,1
148,50,1,1
148,51,1,1
148,52,0,1
148,53,1,1
148,54,1,1
148,55,0,0
148,56,1,1
148,57,0,1
148,58,1,0
148,59,1,0
148,60,1,0
148,61,0,0
148,62,0,1
148,63,0,1
148,64,0,1
148,65,1,0
148,66,1,0
148,67,0,1
148,68,0,1
148,69,0,0
148,70,0,1
148,71,0,0
148,72,0,0
148,73,0,1
148,74,0,0
148,75,1,1
148,76,1,1
148,77,1,0
148,78,1,1
148,79,1,1
148,80,0,0
148,81,1,1
148,82,1,1
148,83,0,0
148,84,1,0
148,85,0,0
148,86,0,0
148,87,1,0
148,88,1,0
148,89,0,1
148,90,0,1
148,91,0,1
148,92,0,0
148,93,0,1
148,94,0,1
148,95,1,0
148,96,0,1
148,97,0,1
148,98,0,1
148,99,0,1
148,100,0,0
148,101,0,1
148,102,0,1
148,103,1,0
148,104,0,0
148,105,0,1
148,106,0,0
148,107,0,0
148,108,0,0
148,109,1,0
148,110,0,0
148,111,1,0
148,112,1,1
148,113,0,0
148,114,1,1
148,115,0,0
148,116,1,0
148,117,0,0
148,118,0,0
148,119,0,0
148,120,1,1
148,121,1,1
148,122,1,1
148,123,1,1
148,124,0,1
148,125,1,1
148,126,1,1
148,127,0,0
148,128,1,0
148,129,1,1
148,130,1,1
148,131,1,1
148,132,0,0
148,133,0,1
148,134,0,0
148,135,0,0
148,136,0,0
148,137,1,1
148,138,1,1
148,139,1,1
148,140,1,0
151,1,0,1
151,2,0,1
151,3,0,1
151,4,0,0
151,5,0,1
151,6,0,1
151,7,0,0
151,8,0,1
151,9,0,1
151,10,0,1
151,11,0,1
151,12,0,1
151,13,0,0
151,14,0,1
151,15,0,1
151,16,0,1
151,17,0,1
151,18,0,1
151,19,0,0
151,20,0,1
151,21,0,1
151,22,0,1
151,23,0,0
151,24,0,1
151,25,0,1
151,26,0,1
151,27,0,0
151,28,0,1
151,29,0,1
151,30,0,1
151,31,0,1
151,32,0,0
151,33,0,1
151,34,0,1
151,35,0,1
151,36,0,0
151,37,0,0
151,38,0,0
151,39,1,1
151,40,1,0
151,41,1,1
151,42,1,1
151,43,1,0
151,44,1,1
151,45,1,1
151,46,1,1
151,47,1,0
151,48,1,1
151,49,1,1
151,50,1,1
151,51,1,1
151,52,1,1
151,53,1,1
151,54,1,0
151,55,1,1
151,56,1,0
151,57,1,0
151,58,1,1
151,59,1,0
151,60,1,0
151,61,1,0
151,62,1,0
151,63,0,1
151,64,0,1
151,65,0,0
151,66,0,1
151,67,0,1
151,68,0,0
151,69,0,1
151,70,0,1
151,71,0,0
151,72,0,1
151,73,0,0
151,74,0,0
151,75,0,0
151,76,1,1
151,77,1,1
151,78,1,1
151,79,1,0
151,80,1,1
151,81,1,1
151,82,1,0
151,83,1,1
151,84,1,1
151,85,1,1
151,86,1,0
151,87,1,0
151,88,1,1
151,89,1,0
151,90,1,0
151,91,1,0
151,92,0,0
151,93,0,1
151,94,0,1
151,95,0,1
151,96,0,1
151,97,0,1
151,98,0,1
151,99,0,1
151,100,0,0
151,101,0,1
151,102,0,1
151,103,0,1
151,104,0,0
151,105,0,1
151,106,0,0
151,107,0,1
151,108,0,0
151,109,0,0
151,110,0,0
151,111,0,0
151,112,1,1
151,113,1,1
151,114,1,0
151,115,1,1
151,116,1,1
151,117,1,1
151,118,1,0
151,119,1,1
151,120,1,1
151,121,1,1
151,122,1,0
151,123,1,1
151,124,1,1
151,125,1,1
151,126,1,1
151,127,1,1
151,128,1,0
151,129,1,1
151,130,1,1
151,131,1,1
151,132,1,1
151,133,1,1
151,134,1,0
151,135,1,1
151,136,1,0
151,137,1,1
151,138,1,1
151,139,1,1
151,140,1,1
152,1,1,0
152,2,0,1
152,3,0,1
152,4,0,1
152,5,0,0
152,6,0,0
152,7,0,1
152,8,0,1
152,9,0,1
152,10,0,1
152,11,0,1
152,12,0,1
152,13,0,0
152,14,0,1
152,15,0,1
152,16,0,1
152,17,0,1
152,18,0,1
152,19,0,1
152,20,0,0
152,21,0,1
152,22,0,1
152,23,0,0
152,24,0,1
152,25,0,1
152,26,0,1
152,27,0,0
152,28,0,1
152,29,0,1
152,30,0,1
152,31,0,0
152,32,0,1
152,33,0,1
152,34,0,1
152,35,0,1
152,36,0,0
152,37,0,0
152,38,0,0
152,39,1,0
152,40,0,0
152,41,1,0
152,42,1,1
152,43,1,1
152,44,1,1
152,45,1,1
152,46,1,1
152,47,1,1
152,48,1,0
152,49,1,1
152,50,1,1
152,51,1,1
152,52,1,1
152,53,1,1
152,54,1,0
152,55,1,1
152,56,1,1
152,57,1,0
152,58,1,0
152,59,0,1
152,60,0,1
152,61,0,0
152,62,0,1
152,63,0,1
152,64,0,1
152,65,0,1
152,66,0,1
152,67,0,1
152,68,0,1
152,69,0,0
152,70,0,1
152,71,0,0
152,72,0,0
152,73,1,0
152,74,0,0
152,75,1,1
152,76,1,1
152,77,1,0
152,78,0,0
152,79,1,1
152,80,1,1
152,81,1,1
152,82,1,1
152,83,1,0
152,84,0,0
152,85,0,0
152,86,1,0
152,87,0,1
152,88,0,0
152,89,1,0
152,90,0,1
152,91,0,1
152,92,1,0
152,93,0,0
152,94,1,0
152,95,0,1
152,96,0,1
152,97,0,1
152,98,0,1
152,99,0,0
152,100,0,1
152,101,0,0
152,102,0,1
152,103,0,1
152,104,0,1
152,105,0,1
152,106,0,0
152,107,0,1
152,108,0,0
152,109,0,0
152,110,1,1
152,111,1,1
152,112,1,0
152,113,0,0
152,114,1,1
152,115,1,1
152,116,1,1
152,117,1,1
152,118,1,0
152,119,1,1
152,120,1,1
152,121,1,1
152,122,1,0
152,123,1,1
152,124,1,1
152,125,1,1
152,126,1,1
152,127,1,1
152,128,1,1
152,129,1,0
152,130,1,1
152,131,1,0
152,132,1,1
152,133,1,1
152,134,1,1
152,135,1,1
152,136,1,1
152,137,1,1
152,138,1,1
152,139,1,0
152,140,1,1
155,1,1,0
155,2,0,1
155,3,0,0
155,4,0,1
155,5,0,1
155,6,0,1
155,7,0,1
155,8,0,0
155,9,0,1
155,10,0,1
155,11,0,1
155,12,1,1
155,13,0,1
155,14,0,1
155,15,0,1
155,16,1,0
155,17,1,0
155,18,0,0
155,19,0,1
155,20,0,1
155,21,0,1
155,22,0,1
155,23,0,1
155,24,1,1
155,25,0,1
155,26,0,1
155,27,0,1
155,28,1,0
155,29,0,1
155,30,0,0
155,31,0,0
155,32,1,0
155,33,0,1
155,34,1,0
155,35,0,1
155,36,0,1
155,37,0,0
155,38,1,1
155,39,1,1
155,40,0,0
155,41,0,0
155,42,1,1
155,43,1,1
155,44,1,1
155,45,1,0
155,46,0,0
155,47,0,0
155,48,1,0
155,49,0,0
155,50,1,1
155,51,1,1
155,52,1,1
155,53,1,0
155,54,1,1
155,55,1,1
155,56,1,0
155,57,0,0
155,58,1,0
155,59,0,1
155,60,0,1
155,61,0,1
155,62,0,0
155,63,0,1
155,64,0,1
155,65,0,1
155,66,0,1
155,67,0,1
155,68,1,0
155,69,1,0
155,70,0,0
155,71,1,1
155,72,1,1
155,73,1,1
155,74,1,1
155,75,1,0
155,76,0,0
155,77,1,1
155,78,1,0
155,79,0,0
155,80,1,1
155,81,0,1
155,82,1,1
155,83,0,0
155,84,0,0
155,85,1,1
155,86,1,1
155,87,1,0
155,88,0,1
155,89,0,1
155,90,0,1
155,91,0,1
155,92,1,0
155,93,1,0
155,94,1,0
155,95,0,0
155,96,1,0
155,97,0,1
155,98,0,1
155,99,1,1
155,100,1,0
155,101,1,0
155,102,0,1
155,103,0,1
155,104,0,1
155,105,0,0
155,106,0,0
155,107,0,1
155,108,0,0
155,109,1,1
155,110,1,1
155,111,1,1
155,112,0,0
155,113,1,1
155,114,1,1
155,115,1,0
155,116,0,0
155,117,0,1
155,118,1,1
155,119,0,0
155,120,1,1
155,121,1,0
155,122,1,1
155,123,0,0
155,124,1,1
155,125,1,1
155,126,0,0
155,127,1,1
155,128,1,1
155,129,1,1
155,130,1,0
155,131,0,1
155,132,0,0
155,133,1,1
155,134,0,0
155,135,1,1
155,136,1,1
155,137,1,0
155,138,0,0
155,139,0,0
155,140,1,1
156,1,0,1
156,2,0,1
156,3,0,1
156,4,0,1
156,5,0,0
156,6,0,1
156,7,0,1
156,8,0,0
156,9,0,1
156,10,0,1
156,11,0,1
156,12,0,1
156,13,0,1
156,14,0,1
156,15,0,0
156,16,0,0
156,17,1,0
156,18,1,0
156,19,0,1
156,20,0,1
156,21,0,1
156,22,0,1
156,23,0,0
156,24,0,1
156,25,0,1
156,26,0,1
156,27,0,1
156,28,0,0
156,29,0,1
156,30,0,1
156,31,0,1
156,32,0,1
156,33,0,0
156,34,0,1
156,35,0,1
156,36,0,1
156,37,0,0
156,38,0,0
156,39,1,1
156,40,1,1
156,41,1,1
156,42,1,0
156,43,1,1
156,44,1,1
156,45,1,1
156,46,1,1
156,47,1,1
156,48,1,1
156,49,1,0
156,50,1,1
156,51,1,1
156,52,1,1
156,53,1,1
156,54,1,0
156,55,1,1
156,56,1,0
156,57,1,0
156,58,0,0
156,59,0,1
156,60,0,1
156,61,0,1
156,62,0,0
156,63,0,1
156,64,0,1
156,65,0,1
156,66,0,1
156,67,0,1
156,68,0,1
156,69,0,0
156,70,0,1
156,71,0,1
156,72,0,0
156,73,1,1
156,74,1,1
156,75,1,1
156,76,1,1
156,77,1,1
156,78,1,1
156,79,1,0
156,80,1,1
156,81,1,1
156,82,1,1
156,83,1,0
156,84,1,1
156,85,1,1
156,86,1,0
156,87,1,0
156,88,0,1
156,89,0,0
156,90,0,1
156,91,0,1
156,92,0,1
156,93,0,0
156,94,0,1
156,95,0,1
156,96,0,1
156,97,0,1
156,98,0,1
156,99,0,0
156,100,1,0
156,101,1,0
156,102,0,1
156,103,0,0
156,104,0,1
156,105,0,1
156,106,0,0
156,107,0,0
156,108,1,0
156,109,1,1
156,110,1,1
156,111,1,0
156,112,1,1
156,113,1,1
156,114,1,1
156,115,1,1
156,116,1,1
156,117,1,1
156,118,1,0
156,119,1,1
156,120,1,1
156,121,1,1
156,122,1,1
156,123,1,0
156,124,1,1
156,125,1,1
156,126,1,0
156,127,1,1
156,128,1,1
156,129,1,1
156,130,1,1
156,131,1,0
156,132,1,1
156,133,1,1
156,134,1,1
156,135,1,1
156,136,1,1
156,137,1,0
156,138,1,1
156,139,1,1
156,140,1,1
160,1,0,1
160,2,0,1
160,3,0,1
160,4,0,0
160,5,0,1
160,6,0,1
160,7,0,1
160,8,0,0
160,9,0,1
160,10,0,1
160,11,0,1
160,12,1,1
160,13,0,1
160,14,0,1
160,15,0,1
160,16,0,1
160,17,0,1
160,18,0,1
160,19,0,0
160,20,0,1
160,21,0,1
160,22,0,1
160,23,0,1
160,24,0,1
160,25,0,0
160,26,0,1
160,27,0,1
160,28,0,1
160,29,0,0
160,30,0,1
160,31,0,0
160,32,0,1
160,33,0,1
160,34,0,1
160,35,0,1
160,36,0,0
160,37,0,0
160,38,1,1
160,39,1,0
160,40,1,1
160,41,1,1
160,42,1,1
160,43,1,0
160,44,1,1
160,45,1,1
160,46,1,1
160,47,1,0
160,48,1,1
160,49,1,1
160,50,1,1
160,51,1,1
160,52,1,0
160,53,1,1
160,54,1,1
160,55,1,1
160,56,1,0
160,57,1,0
160,58,1,0
160,59,0,0
160,60,0,1
160,61,0,1
160,62,0,0
160,63,0,1
160,64,0,1
160,65,0,1
160,66,0,1
160,67,0,0
160,68,0,1
160,69,0,1
160,70,0,1
160,71,0,0
160,72,0,0
160,73,1,1
160,74,1,1
160,75,1,0
160,76,1,1
160,77,1,1
160,78,1,1
160,79,1,0
160,80,1,1
160,81,1,1
160,82,1,1
160,83,1,1
160,84,1,0
160,85,1,1
160,86,1,1
160,87,1,0
160,88,1,0
160,89,0,1
160,90,0,1
160,91,0,1
160,92,0,0
160,93,0,1
160,94,0,1
160,95,0,1
160,96,0,0
160,97,0,1
160,98,0,1
160,99,0,1
160,100,0,1
160,101,0,1
160,102,0,1
160,103,0,0
160,104,0,1
160,105,0,1
160,106,0,1
160,107,0,0
160,108,0,0
160,109,1,1
160,110,1,1
160,111,1,1
160,112,1,1
160,113,1,1
160,114,1,1
160,115,1,0
160,116,1,0
160,117,1,1
160,118,1,1
160,119,1,1
160,120,1,1
160,121,1,0
160,122,1,1
160,123,1,1
160,124,1,1
160,125,1,1
160,126,1,0
160,127,1,1
160,128,1,1
160,129,1,1
160,130,1,1
160,131,1,1
160,132,1,1
160,133,1,1
160,134,1,0
160,135,1,1
160,136,1,1
160,137,1,1
160,138,1,1
160,139,1,0
160,140,1,1
164,1,1,1
164,2,1,0
164,3,1,0
164,4,0,1
164,5,0,1
164,6,0,1
164,7,0,1
164,8,0,1
164,9,1,1
164,10,0,1
164,11,0,1
164,12,0,1
164,13,0,1
164,14,1,1
164,15,0,1
164,16,0,1
164,17,0,1
164,18,0,1
164,19,1,1
164,20,0,1
164,21,0,1
164,22,0,1
164,23,1,1
164,24,0,1
164,25,0,1
164,26,0,1
164,27,1,0
164,28,1,1
164,29,0,1
164,30,0,1
164,31,0,0
164,32,1,0
164,33,0,1
164,34,0,1
164,35,0,1
164,36,0,0
164,37,1,0
164,38,0,0
164,39,0,0
164,40,0,0
164,41,0,0
164,42,1,1
164,43,1,1
164,44,1,1
164,45,1,0
164,46,1,1
164,47,1,1
164,48,1,1
164,49,0,1
164,50,1,1
164,51,1,1
164,52,1,0
164,53,1,1
164,54,1,1
164,55,1,1
164,56,0,1
164,57,1,0
164,58,1,1
164,59,1,0
164,60,1,0
164,61,0,1
164,62,0,1
164,63,0,1
164,64,0,0
164,65,0,1
164,66,0,1
164,67,0,1
164,68,0,0
164,69,0,1
164,70,0,1
164,71,0,1
164,72,1,1
164,73,1,1
164,74,0,0
164,75,1,1
164,76,1,0
164,77,1,1
164,78,1,1
164,79,1,1
164,80,1,1
164,81,0,0
164,82,0,1
164,83,1,1
164,84,1,1
164,85,1,1
164,86,1,0
164,87,1,0
164,88,0,1
164,89,0,1
164,90,0,0
164,91,0,1
164,92,0,0
164,93,0,1
164,94,0,1
164,95,1,0
164,96,0,1
164,97,0,1
164,98,0,1
164,99,0,1
164,100,1,1
164,101,1,0
164,102,0,1
164,103,1,0
164,104,0,1
164,105,0,0
164,106,0,0
164,107,0,0
164,108,1,1
164,109,1,0
164,110,1,1
164,111,1,0
164,112,1,1
164,113,1,1
164,114,1,1
164,115,1,1
164,116,1,1
164,117,1,0
164,118,1,1
164,119,1,1
164,120,1,1
164,121,1,1
164,122,1,0
164,123,1,1
164,124,1,1
164,125,1,1
164,126,1,1
164,127,0,0
164,128,1,0
164,129,1,1
164,130,1,1
164,131,1,1
164,132,1,1
164,133,0,1
164,134,1,1
164,135,1,1
164,136,1,1
164,137,1,1
164,138,0,0
164,139,0,0
164,140,1,0
165,1,0,1
165,2,0,1
165,3,0,1
165,4,0,1
165,5,0,0
165,6,0,0
165,7,0,1
165,8,0,1
165,9,0,1
165,10,0,1
165,11,0,1
165,12,0,1
165,13,0,1
165,14,0,1
165,15,0,0
165,16,0,1
165,17,0,0
165,18,0,1
165,19,0,1
165,20,0,1
165,21,0,1
165,22,1,0
165,23,0,0
165,24,0,1
165,25,0,1
165,26,0,1
165,27,0,0
165,28,0,1
165,29,0,1
165,30,0,1
165,31,0,1
165,32,0,1
165,33,0,1
165,34,0,0
165,35,0,1
165,36,0,0
165,37,0,1
165,38,0,0
165,39,0,0
165,40,0,0
165,41,0,0
165,42,1,1
165,43,1,0
165,44,1,1
165,45,0,0
165,46,1,1
165,47,1,1
165,48,1,1
165,49,1,1
165,50,1,0
165,51,1,0
165,52,1,1
165,53,1,1
165,54,1,1
165,55,1,1
165,56,0,1
165,57,1,0
165,58,1,0
165,59,0,0
165,60,0,1
165,61,0,1
165,62,0,1
165,63,0,1
165,64,0,1
165,65,0,0
165,66,0,1
165,67,0,1
165,68,0,1
165,69,0,0
165,70,0,1
165,71,0,0
165,72,0,0
165,73,0,0
165,74,1,1
165,75,1,0
165,76,0,1
165,77,0,0
165,78,0,0
165,79,1,1
165,80,1,1
165,81,1,1
165,82,1,1
165,83,1,1
165,84,1,1
165,85,1,0
165,86,1,0
165,87,0,1
165,88,0,1
165,89,0,1
165,90,0,0
165,91,1,1
165,92,1,0
165,93,1,0
165,94,0,1
165,95,0,1
165,96,0,1
165,97,0,1
165,98,0,1
165,99,0,1
165,100,0,0
165,101,0,1
165,102,0,1
165,103,0,1
165,104,0,0
165,105,0,1
165,106,0,0
165,107,0,0
165,108,0,0
165,109,1,1
165,110,1,0
165,111,1,1
165,112,1,1
165,113,1,1
165,114,1,1
165,115,1,0
165,116,0,0
165,117,0,0
165,118,0,1
165,119,0,0
165,120,1,1
165,121,1,1
165,122,1,1
165,123,1,0
165,124,1,1
165,125,1,1
165,126,1,1
165,127,1,1
165,128,1,1
165,129,1,0
165,130,1,1
165,131,1,1
165,132,1,1
165,133,1,1
165,134,1,0
165,135,1,1
165,136,1,1
165,137,1,1
165,138,1,1
165,139,1,0
165,140,0,0
166,1,1,0
166,2,1,0
166,3,0,1
166,4,0,0
166,5,0,1
166,6,0,0
166,7,0,1
166,8,0,1
166,9,0,1
166,10,0,1
166,11,0,1
166,12,0,1
166,13,0,0
166,14,0,1
166,15,0,1
166,16,0,1
166,17,0,1
166,18,0,1
166,19,0,0
166,20,0,1
166,21,0,1
166,22,0,1
166,23,0,1
166,24,0,1
166,25,0,0
166,26,0,1
166,27,0,1
166,28,0,1
166,29,0,1
166,30,0,0
166,31,0,1
166,32,0,1
166,33,0,1
166,34,0,0
166,35,1,0
166,36,1,1
166,37,1,1
166,38,1,0
166,39,1,1
166,40,1,1
166,41,1,1
166,42,1,1
166,43,1,1
166,44,1,0
166,45,1,1
166,46,1,1
166,47,1,1
166,48,1,1
166,49,1,0
166,50,1,1
166,51,1,0
166,52,0,0
166,53,0,0
166,54,1,1
166,55,1,1
166,56,1,0
166,57,1,0
166,58,0,1
166,59,0,0
166,60,0,1
166,61,0,1
166,62,0,1
166,63,0,1
166,64,0,0
166,65,0,1
166,66,0,0
166,67,0,1
166,68,0,1
166,69,0,1
166,70,0,1
166,71,0,0
166,72,0,1
166,73,0,0
166,74,0,0
166,75,1,1
166,76,1,1
166,77,1,1
166,78,1,0
166,79,1,1
166,80,1,1
166,81,1,1
166,82,1,1
166,83,1,1
166,84,1,1
166,85,1,0
166,86,1,0
166,87,1,0
166,88,0,1
166,89,0,0
166,90,0,1
166,91,0,1
166,92,0,1
166,93,0,1
166,94,0,1
166,95,0,0
166,96,0,1
166,97,0,1
166,98,0,0
166,99,0,1
166,100,0,1
166,101,0,0
166,102,0,1
166,103,0,1
166,104,0,1
166,105,0,1
166,106,0,0
166,107,0,0
166,108,1,0
166,109,1,1
166,110,1,1
166,111,1,0
166,112,1,1
166,113,1,1
166,114,1,1
166,115,1,1
166,116,1,0
166,117,1,1
166,118,1,1
166,119,1,1
166,120,1,1
166,121,1,1
166,122,1,1
166,123,1,1
166,124,1,0
166,125,1,1
166,126,1,1
166,127,1,1
166,128,1,1
166,129,1,0
166,130,1,1
166,131,1,0
166,132,1,1
166,133,1,1
166,134,1,1
166,135,1,1
166,136,1,0
166,137,1,1
166,138,1,1
166,139,1,1
166,140,1,1
169,1,1,0
169,2,0,1
169,3,0,1
169,4,0,1
169,5,0,0
169,6,0,1
169,7,0,0
169,8,0,1
169,9,0,1
169,10,0,1
169,11,0,1
169,12,0,1
169,13,0,1
169,14,0,1
169,15,0,0
169,16,0,1
169,17,0,1
169,18,0,0
169,19,0,1
169,20,0,1
169,21,0,1
169,22,0,1
169,23,0,1
169,24,0,0
169,25,0,1
169,26,0,1
169,27,0,1
169,28,0,0
169,29,0,1
169,30,0,1
169,31,0,1
169,32,0,1
169,33,0,0
169,34,0,1
169,35,0,1
169,36,0,0
169,37,0,0
169,38,0,1
169,39,0,0
169,40,0,0
169,41,0,0
169,42,1,1
169,43,1,0
169,44,1,1
169,45,1,1
169,46,1,0
169,47,1,1
169,48,1,1
169,49,1,1
169,50,1,1
169,51,1,1
169,52,1,1
169,53,1,0
169,54,1,1
169,55,1,1
169,56,1,1
169,57,1,0
169,58,1,0
169,59,1,0
