trial,data_mean,data_sem,pred_repetition_mean,pred_repetition_sem,pred_wsls_mean,pred_wsls_sem,gen_repetition_mean,gen_repetition_sem,gen_wsls_mean,gen_wsls_sem
93,0.8571428571428571,0.04676097647914121,0.734712230215827,0.039493220994164226,0.6303956834532372,0.02859665049627004,0.5021428571428571,0.009449025047274563,0.6485714285714286,0.00902232411086611
94,0.8214285714285714,0.051179598591170605,0.7715827338129495,0.03501955116156804,0.5969938335046249,0.030877136138723837,0.5042857142857143,0.009448764708624512,0.6553571428571429,0.008981412515445084
95,0.875,0.04419417382415922,0.76464542651593,0.035955488724837434,0.6643114080164436,0.025284038922388716,0.49392857142857144,0.009448415168600881,0.6417857142857143,0.009061236339967338
96,0.9285714285714286,0.0344151468449797,0.8058838643371017,0.02954080253369516,0.6413155190133607,0.027654756064459773,0.49178571428571427,0.009447836591180215,0.6582142857142858,0.008963581869270577
97,0.9285714285714286,0.03441514684497972,0.8445529290853032,0.020579602559019642,0.6616135662898249,0.025592661110535167,0.4878571428571429,0.009446324890446013,0.6328571428571429,0.009109433485440147
98,0.9107142857142857,0.03810553379155523,0.8263103802672147,0.02533890958952094,0.6356628982528262,0.028155703494396955,0.4857142857142857,0.009445254257474446,0.635,0.009098174856216367
99,0.9464285714285714,0.03008960742878941,0.822584789311408,0.026176904000016384,0.6431140801644399,0.02748909713083963,0.4967857142857143,0.009448916573708797,0.6560714285714285,0.008976988621383674
100,0.9285714285714286,0.03441514684497971,0.8505909558067832,0.018669984013226688,0.6342497430626927,0.02827640114273862,0.5025,0.009448993710594792,0.6360714285714286,0.009092472678118505
101,0.9107142857142857,0.038105533791555235,0.8221993833504626,0.026261528296135057,0.6541623843782116,0.026400766021079297,0.49714285714285716,0.00944895755275783,0.645,0.0090430517920826
102,0.9285714285714286,0.034415146844979726,0.8228417266187051,0.026120279073929914,0.610868448098664,0.030031606260665724,0.5021428571428571,0.009449025047274554,0.6517857142857143,0.009003195800436133
103,0.8928571428571429,0.04133125445413177,0.8252826310380267,0.025573791414511438,0.6884635149023639,0.022071138762698922,0.5071428571428571,0.009448147580947712,0.6489285714285714,0.009020220947013768
104,0.9642857142857143,0.024798752672479062,0.8024152106885921,0.030171794896866413,0.619732785200411,0.029417598568263256,0.5067857142857143,0.009448241599095112,0.6528571428571428,0.008996719518753788
105,0.9464285714285714,0.030089607428789408,0.8476361767728673,0.019631849061123537,0.6513360739979442,0.02669117646742471,0.49357142857142855,0.009448330794933821,0.6478571428571429,0.009026513828441565
106,0.9642857142857143,0.02479875267247906,0.8552158273381295,0.017037542198372325,0.6584018499486124,0.02594875433771207,0.5107142857142857,0.009446942137191276,0.6428571428571429,0.009055224157805734
107,0.8571428571428571,0.04676097647914121,0.8486639260020555,0.019303640464106195,0.3992805755395684,0.030663398172018626,0.5035714285714286,0.009448870773385135,0.3514285714285714,0.00902232411086611
108,0.6071428571428571,0.0652632592115614,0.7947070914696813,0.03150441394869094,0.3732014388489207,0.028884063404774833,0.5046428571428572,0.009448704444025983,0.36464285714285716,0.00909627953532876
109,0.30357142857142855,0.061443327012803715,0.5886433710174719,0.04902189671812931,0.34211202466598156,0.026004619440621674,0.5003571428571428,0.009449109414742664,0.34464285714285714,0.008981412515445077
110,0.16071428571428573,0.04907814542747706,0.35855601233299067,0.046756863823362214,0.32759506680369993,0.02430263241574217,0.5007142857142857,0.009449102183275004,0.3492857142857143,0.009009621921702042
111,0.07142857142857142,0.03441514684497971,0.2398509763617677,0.036536754675605194,0.32900822199383345,0.02448026815309365,0.5146428571428572,0.009445058926207497,0.3560714285714286,0.009049162674889732
